id,url,title,duration,timestamp,tabs,thumbnail,source_name,usage_rights,reuse_policy
6NGleYbmmzU,https://www.youtube.com/watch?v=6NGleYbmmzU,MAQUINAS DE ÉLITE: BMW Z4,823.0,,videos,https://i.ytimg.com/vi/6NGleYbmmzU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDx-pJ8uhvuwjeioq3g9H1Pke0Wlw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
_AEHw542TDg,https://www.youtube.com/watch?v=_AEHw542TDg,TOYOTA LAND CRUISER FJ: OPINION SINCERA,562.0,,videos,https://i.ytimg.com/vi/_AEHw542TDg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDq11mIt4ohZssu9M3Dc8JCdNy6BA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
pO35qfJhkiA,https://www.youtube.com/watch?v=pO35qfJhkiA,HONDA: SU FINAL SE ACERCA? ,684.0,,videos,https://i.ytimg.com/vi/pO35qfJhkiA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcXuhm2jRXdXSlziVk2MzSa066Iw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
2P97n-Fr6l8,https://www.youtube.com/watch?v=2P97n-Fr6l8,LAMBORGHINI URUS - MAQUINAS DE ÉLITE ,550.0,,videos,https://i.ytimg.com/vi/2P97n-Fr6l8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmfhsVqhwv-CyOFyLCBH1iwBrUsA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
EQ7Z79gXlWI,https://www.youtube.com/watch?v=EQ7Z79gXlWI,SUBARU EVOLTIS/ASCENT -100 FORMAS DE HACER UN SUV,652.0,,videos,https://i.ytimg.com/vi/EQ7Z79gXlWI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQ7MYuWAj8ksu1ez_6PXKmyzg6vg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
WfPTcTEqndQ,https://www.youtube.com/watch?v=WfPTcTEqndQ,JAGUAR F-TYPE - MAQUINAS DE ELITE,457.0,,videos,https://i.ytimg.com/vi/WfPTcTEqndQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoC63IAQTb48puTY_KPncY8UcrKw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
sP96L9RVSMc,https://www.youtube.com/watch?v=sP96L9RVSMc,GEELY GX3 PRO VS TOYOTA RAIZE ¿CUAL ES MEJOR? | Versus de vehículos,861.0,,videos,https://i.ytimg.com/vi/sP96L9RVSMc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASwXxKm6_ZBUoBd2b8q-1SyUPeAg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
tc8jXq_syco,https://www.youtube.com/watch?v=tc8jXq_syco,POR FAVOR NUNCA COMPRES ESTAS LLANTAS,662.0,,videos,https://i.ytimg.com/vi/tc8jXq_syco/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5WVkXGRMCt7BxlOAxlkjAa6d0fw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Lo4yXQNbot8,https://www.youtube.com/watch?v=Lo4yXQNbot8,China acaba de GANAR con la BATERÍA que salvará el MUNDO,624.0,,videos,https://i.ytimg.com/vi/Lo4yXQNbot8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4owE5LmDt_6775vmFGCR2eT9qJA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
fhRw0TLlYnY,https://www.youtube.com/watch?v=fhRw0TLlYnY,El final de los autos a GAS.,408.0,,videos,https://i.ytimg.com/vi/fhRw0TLlYnY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoxs555B0eCuOIdeqO3OH4JXKNCg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
xj85FzKXVg8,https://www.youtube.com/watch?v=xj85FzKXVg8,SUBARU FORESTER 2018-2025 -100 FORMAS DE HACER UN SUV,754.0,,videos,https://i.ytimg.com/vi/xj85FzKXVg8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaAslDjskFg6grpihK3kyb84S7EQ,El Dios de los Autos,external-reference,embed_link_and_summarize_only
hnlcB1zq_D8,https://www.youtube.com/watch?v=hnlcB1zq_D8,AUTOS MODERNO son BASURA por Cosas como Esta y FIANLMENTE LO ELIMINARÁN,451.0,,videos,https://i.ytimg.com/vi/hnlcB1zq_D8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4vggPW9pUpMhwQb2NjetPUNDrAw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Fa1xCHIhIhU,https://www.youtube.com/watch?v=Fa1xCHIhIhU,TRUMP ACABA DE CAMBIAR EL FUTURO - ENORME NOTICIA,731.0,,videos,https://i.ytimg.com/vi/Fa1xCHIhIhU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAX2cG6rK_xK3tcKuiauWpoo2ga0A,El Dios de los Autos,external-reference,embed_link_and_summarize_only
r21xty4PDOU,https://www.youtube.com/watch?v=r21xty4PDOU,SE ACABÓ: HAVAL H9 DESTROZA LA INDUSTRIA AUTOMOTRIZ,543.0,,videos,https://i.ytimg.com/vi/r21xty4PDOU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCa3VB2ZyXmjlu86Zjb41GGPaSzYA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
HOCX4iEH1_Y,https://www.youtube.com/watch?v=HOCX4iEH1_Y,NUEVA SUV TOYOTA ACABA DE CAMBIARLO TODO,935.0,,videos,https://i.ytimg.com/vi/HOCX4iEH1_Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPHKNdOtHDYV_7q1ufY4LZP8v1HA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
VgBXZI6_a0E,https://www.youtube.com/watch?v=VgBXZI6_a0E,LES ADVERTI SOBRE ESTO Y NADIE QUISO ESCUCHAR,616.0,,videos,https://i.ytimg.com/vi/VgBXZI6_a0E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-vF6pBuoKIFe4dZBjXvIYKPkhbA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
6K962MX6bzg,https://www.youtube.com/watch?v=6K962MX6bzg,¡NISSAN GRAVITE 2026 HUMILLA a Toyota Avanza!,607.0,,videos,https://i.ytimg.com/vi/6K962MX6bzg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDx61-LhJI6RQCRLMkB5G9uMiQIRA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
1kVjd_9NBeM,https://www.youtube.com/watch?v=1kVjd_9NBeM,¡CONFIRMADO!: CHEVROLET CRUZE 2026 APLASTA A TOYOTA COROLLA,572.0,,videos,https://i.ytimg.com/vi/1kVjd_9NBeM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjEtCXygbJy5GWTbrZ9-lhdZp2nA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Yk9M60ErGZM,https://www.youtube.com/watch?v=Yk9M60ErGZM,FOTON TUNLAND V9 deja DIMINUTAS a todas las 4x4,739.0,,videos,https://i.ytimg.com/vi/Yk9M60ErGZM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzadjyZX6VTLmcikkYsxtJRRpwtw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
zAmhqsgZe5w,https://www.youtube.com/watch?v=zAmhqsgZe5w,¡SUZUKI HUMILLA A TOYOTA LAND CRUISER CON NUEVA GRAND ESCUDO 4X4!,515.0,,videos,https://i.ytimg.com/vi/zAmhqsgZe5w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANU9qlbLacTvwrI_Pn9TGUEtHgLg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
DnAZi85hX50,https://www.youtube.com/watch?v=DnAZi85hX50,TODOS COMPRAN ESTOS AUTOS Y NI SABEN POR QUÉ,629.0,,videos,https://i.ytimg.com/vi/DnAZi85hX50/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6tlC_wfTNhUDqiRZczSf1p5tw-g,El Dios de los Autos,external-reference,embed_link_and_summarize_only
XeCLVRp3vKY,https://www.youtube.com/watch?v=XeCLVRp3vKY,¡LES ADVERTI! MARCAS CHINAS Y AMERICANAS AHORA SON UNA (TIEMBLA JAPÓN),629.0,,videos,https://i.ytimg.com/vi/XeCLVRp3vKY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFh-ZYiYeoHR0mVJW9y5uqjUxs1Q,El Dios de los Autos,external-reference,embed_link_and_summarize_only
peGH9ui0LV4,https://www.youtube.com/watch?v=peGH9ui0LV4,NUEVO Motor Supercargado MITSUBISHI pone de rodillas a TOYOTA y HYUNDAI ,594.0,,videos,https://i.ytimg.com/vi/peGH9ui0LV4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3bOaVvz8uprZtLaJ5CtwxEBwI5g,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Wna_783Kkdc,https://www.youtube.com/watch?v=Wna_783Kkdc,"VUELVEN LAS LEYENDAS: Supra, GT-R, RX-7, Evo y WRX renacen en 2026",735.0,,videos,https://i.ytimg.com/vi/Wna_783Kkdc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4NygTzJPv3AP_Kp0smDZVdZKHTw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
O-EqMqt0XXY,https://www.youtube.com/watch?v=O-EqMqt0XXY,ESTAFA AUTOMOTRIZ: Turbo y Híbridos te están MINTIENDO | Aspirado vs Turbo vs Híbrido,592.0,,videos,https://i.ytimg.com/vi/O-EqMqt0XXY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_KMwq42FMBm9T7GQzjVMP47BllA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
BNmCIPjcv1s,https://www.youtube.com/watch?v=BNmCIPjcv1s,Autos IMPAGABLES en México y Colombia: ¿por qué Perú y Chile pagan menos?,754.0,,videos,https://i.ytimg.com/vi/BNmCIPjcv1s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9aECu5qe9fpwmOGqIDWroKeu0zg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
uPvrhx8YkmA,https://www.youtube.com/watch?v=uPvrhx8YkmA,SUZUKI XL7 ACABA DE PONER RODILLAS A TOYOTA,569.0,,videos,https://i.ytimg.com/vi/uPvrhx8YkmA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHnYX8xkS7ldlehPJm6WyuXsbB-g,El Dios de los Autos,external-reference,embed_link_and_summarize_only
IQ-4Oar3fXU,https://www.youtube.com/watch?v=IQ-4Oar3fXU,¿QUIEN ERES Y QUE HICISTE CON RENAULT?,575.0,,videos,https://i.ytimg.com/vi/IQ-4Oar3fXU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByW3FxsxWBirB4Yvo_LAutVWHc4g,El Dios de los Autos,external-reference,embed_link_and_summarize_only
0d_f5vi0Mcg,https://www.youtube.com/watch?v=0d_f5vi0Mcg,KIA presenta Nuevo K4 SPORTWAGON Y VOY A COMPRAR UNO,689.0,,videos,https://i.ytimg.com/vi/0d_f5vi0Mcg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSxc_4SNcEgdjY8iFHdinL6fKklA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
FanrljOtoIM,https://www.youtube.com/watch?v=FanrljOtoIM,¡CUIDADO! Todos COMPRAN estos 10 Autos sin saber sus PROBLEMAS,548.0,,videos,https://i.ytimg.com/vi/FanrljOtoIM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuvBHKFnjYXn_AG-i71Ev2O8XCMg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
SYiYhtqrhfI,https://www.youtube.com/watch?v=SYiYhtqrhfI,"ES OFICIAL, MAZDA SE HA VUELTO LOCO",749.0,,videos,https://i.ytimg.com/vi/SYiYhtqrhfI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOXJfTl_DAAf584WNpCcmvlIuhRQ,El Dios de los Autos,external-reference,embed_link_and_summarize_only
6s87lMSm_mo,https://www.youtube.com/watch?v=6s87lMSm_mo,TOYOTA COROLLA CROSS - 100 FORMAS DE HACER UNA SUV,623.0,,videos,https://i.ytimg.com/vi/6s87lMSm_mo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDazpM2zwZWHI3IUAI8nNc0MvLd1Q,El Dios de los Autos,external-reference,embed_link_and_summarize_only
_1xB2OZX8Aw,https://www.youtube.com/watch?v=_1xB2OZX8Aw,"""DESHACERME DE MI HONDA PILOT ES UNA PESADILLA""",1111.0,,videos,https://i.ytimg.com/vi/_1xB2OZX8Aw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1MYXQTrtcVdfdEJH0e8HSIGB1Tw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
2Xd7FBPLWAA,https://www.youtube.com/watch?v=2Xd7FBPLWAA,MEJORES Y PEORES MARCAS DE AUTOS EUROPEOS,944.0,,videos,https://i.ytimg.com/vi/2Xd7FBPLWAA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAiLqGqDiUWIW5GvM5Dj3ZqHBmCw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
wO6T4H2GPwY,https://www.youtube.com/watch?v=wO6T4H2GPwY,NUEVO Mitsubishi GALANT 2026 aplasta a TOYOTA Corolla,506.0,,videos,https://i.ytimg.com/vi/wO6T4H2GPwY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCG16RC-rhaJ1-V7CWjBgPighS_Rw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Zrryf5coVLE,https://www.youtube.com/watch?v=Zrryf5coVLE,NADIE DICE LA VERDAD SOBRE LA NUEVA CVT NISSAN ASI QUE YO LO HARÉ,579.0,,videos,https://i.ytimg.com/vi/Zrryf5coVLE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-Tj_g7hDdLSBdBWpVQxuPTXT3ZA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
kSQahtp-DEc,https://www.youtube.com/watch?v=kSQahtp-DEc,100 FORMAS DE HACER UN SUV - SUBARU XV 2012-2017,549.0,,videos,https://i.ytimg.com/vi/kSQahtp-DEc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAX57VWs8xXVsoMR1lq4n8xmVP02A,El Dios de los Autos,external-reference,embed_link_and_summarize_only
fHPpNQndwSw,https://www.youtube.com/watch?v=fHPpNQndwSw,TANK 300 FUE EL AUTO MÁS IMPORTANTE DE 2025,1035.0,,videos,https://i.ytimg.com/vi/fHPpNQndwSw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_esag0BgyBBc00VqKaGMZXiJL6w,El Dios de los Autos,external-reference,embed_link_and_summarize_only
3fx--wl8Hss,https://www.youtube.com/watch?v=3fx--wl8Hss,"COMPRAR UN AUTO USADO LE ""ARRUINÓ LA VIDA""",817.0,,videos,https://i.ytimg.com/vi/3fx--wl8Hss/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOXy1-N-REetCPANarvm7Wdo5UAQ,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Q8oFgc0-uAI,https://www.youtube.com/watch?v=Q8oFgc0-uAI,La era de las SUV ha terminado BIENVENIDA LA ERA DE LAS PICK UP,788.0,,videos,https://i.ytimg.com/vi/Q8oFgc0-uAI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5qQh_s3SToVTnBT6JIh11kGxrLg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Mx9iVOZIyxw,https://www.youtube.com/watch?v=Mx9iVOZIyxw,AUTOMATICA CVT de HYUNDAI (IVT) LO CAMBIA TODO,503.0,,videos,https://i.ytimg.com/vi/Mx9iVOZIyxw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1M0ecyCIat39tIZRGJ5Kvwy8VgA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
XZFF-9tp1Gg,https://www.youtube.com/watch?v=XZFF-9tp1Gg,HONDA BR-V 2026 ES EL FIN DE TOYOTA RUSH Y AVANZA,650.0,,videos,https://i.ytimg.com/vi/XZFF-9tp1Gg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJAxjqODtx3KjKP5hywDP0jltLDA,El Dios de los Autos,external-reference,embed_link_and_summarize_only
55QZxyZDQTA,https://www.youtube.com/watch?v=55QZxyZDQTA,Compra HONDA CIVIC 1991-2000 y NO Necesitaras OTRO AUTO por el RESTO DE TU VIDA,906.0,,videos,https://i.ytimg.com/vi/55QZxyZDQTA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlmrVKa2nTyt9pOb3rE81WI7JNgw,El Dios de los Autos,external-reference,embed_link_and_summarize_only
oKHE7t_hGjs,https://www.youtube.com/watch?v=oKHE7t_hGjs,COMPRÉ UN VOLVO XC40 HIBRIDO ¿REALMENTE DESTROZA AL BMW X1?,564.0,,videos,https://i.ytimg.com/vi/oKHE7t_hGjs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZr-bWl9gKJuVbY0dr0K97QijeAQ,El Dios de los Autos,external-reference,embed_link_and_summarize_only
K9Ua9DU0zdU,https://www.youtube.com/watch?v=K9Ua9DU0zdU,¿QUE IDIOTA COMPRA UN DFSK E5?,773.0,,videos,https://i.ytimg.com/vi/K9Ua9DU0zdU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_58aKxAr7Wq6l39Wj31amqwSwxg,El Dios de los Autos,external-reference,embed_link_and_summarize_only
Iu6lYoD3tDM,https://www.youtube.com/watch?v=Iu6lYoD3tDM,"OLVIDA TOYOTA, HONDA es SUPERIOR y te EXPLICO POR QUÉ",722.0,,videos,https://i.ytimg.com/vi/Iu6lYoD3tDM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlCG6TtaTqMw4hs_kV8TTdROru0w,El Dios de los Autos,external-reference,embed_link_and_summarize_only
